565455,B002GKEK7G,A2BOPOKO6HKS3E,Stacey Walker,0,0,5,1317945600,My daily pick-me-up,I LOVE Click!  My favorite protein drink by far.  I add a little sugar-free caramel coffee syrup and a few drops coconut extract.  Tastes just like a Samoa.
565456,B002GKEK7G,A1RJXXXKCCBRW1,curlymeg,0,0,4,1316304000,great drink,This is a nice drink when I have my chocolate craving.  I sometimes only use one scoop of mix and I mix with milk and ice and its great!
565457,B002GKEK7G,A18HMM4NUF4CJA,Kathy Little,0,0,5,1315612800,"Best tasting, hands down.","I have been drinking Click for almost two years now. It is, by far, the best tasting Protein drink available. I mix it half and half with another chocolate protein so I don't get as much caffeine. I have tried dozens of other brands, in all price ranges, and I always come back to this one."
565458,B002GKEK7G,A3TM73X9E4X44C,Lovingliving 990,0,0,5,1314835200,AWESOME PRODUCT,This is such a wonderful product.  There is no protein taste at all.  It mixes easily in a blender bottle with whirly ball.  It keeps me full for so much longer than most breakfast items and taste incredible.  I will be ordering this again very soon.
565459,B002GKEK7G,A1N0A7NKLEZHIK,Chris S.,0,0,5,1314144000,Click starts my day!,Click is my protein drink every single morning!  Love knocking out my first protein drink as a hot coffee.  After having surgery I have had to include 2 protein drinks everyday to my diet and Click has helped me do that.
565460,B002GKEK7G,A2AQL11U5EGHQE,violet412,0,0,5,1312329600,Addicted to this stuff.  It is awesome.,This is my coffee and protein with great flavor all in one. I tried to skip it one day. I sure did miss having my click.
565461,B002GKEK7G,AD5VX1K4YHXIW,AngelaH,0,0,5,1311033600,Fantastic! Great taste! Addicting!,"I love this product and it goes for about $30 in my area so getting it on here cheaper and on auto delivery is great. I don't have to worry about it being sold out, which it is alot in my area. I mix it every morning to give me a protein boost. Love this!"
565462,B002GKEK7G,A3PDK5GAC9XW9Y,K. Fournier,0,0,5,1309996800,"Love it, a favorite of mine!","I bought this item in 'Mocha' flavor and it is YUMMYYY! It replaces my daily morning coffee and it especially good after a workout. I find it quite strong (for me), so sometimes I mix it with another protein powder for less caffeine and more protein (a scoop of this one has 15g protein). I'll be buying it over and over, it tastes delicious and doesn't have that weird protein taste some powders have. It's amazing, even if it clumps a little when I don't use the blender and mix it with milk. Expensive for me since I am in Canada, but totally worth it!"
565463,B002GKEK7G,A23U647BXUYG7Z,"Miss Mary Mac ""Miss Mary Mac""",0,0,5,1309910400,Love it!,"Love this stuff and can't wait until its available for auto-ship.  I currently have the regular version shipped -- 2 cans a month and I'm usually out by then!  I use just 1 scoop of this (1/2 serving) and a scoop of really good whey isolate (chocolate, vanilla, cake batter etc) and its perfect."
565464,B002GKEK7G,ANDJ0SU0HJ36L,Michelle Loera,0,0,5,1309305600,Best Protein Shake!,"I have tried other protein shakes and have given up on them because they were disgusting and messy. This is the first protein shake that I drink every morning before I go to the gym and I enjoy it. It keeps me from feeling hunger & it gives me the necessary energy to keep going. I especially love to mix milk with a tablespoon of Sugar Free ""International delight"" & a bit of cooled brewed coffee. Its also makes a great hot coffee drink. The trick so it doesn't get lumpy when heated is to mix the powder as best as you can before putting it in the microwave. Its simply Delicious! I love it! Plus I have signed up to have ""Click Espresso Protein Drink"" delivered monthly to my door. That way I never run out."
565465,B002GKEK7G,A2L5KIQ37MTUEH,artgrrl,0,0,5,1309219200,click,this is delicious. bought both the mocha and vanilla. i love both and will be keeping these products stocked in my kitchen.
565466,B002GKEK7G,A1QVW9AM00G7AF,"Jeanette Thompson ""Art Witch""",0,0,5,1308528000,Good Stuff,"I've tried a LOT of different protein powders and this is by far my favorite. I'm a coffee addict, I admit it, coffee AND chocolate without a lot of guilt? Sign me up. This does have a bit more carbs than some protein but I only have one a day, and it fits in with my carb count for the day. I also prefer mine made with milk (I use Hood Calorie Countdown for the lower carb count) than with water, but it is also good with water. It's also good hot or cold. During the winter, it felt almost like a nice, warm treat when I heated it up according to directions.    I get this item by subscribe and save now, two canisters once a month. It's one of my absolute 'must have' items."
565467,B002GKEK7G,A33K4DH4GU3Q89,bopeep,0,0,5,1308441600,Love love love this drink!!,"I love Click! I don't know what I'd do without it. I drink one every morning on my way to work, using a Blender Bottle. It has as much caffeine as two coffee drinks with 15 grams of protein. It tastes like iced coffee straight from the coffee shop. I love this stuff!"
565468,B002GKEK7G,A1ITC35NCSVMOU,"Paula K. Dulaney ""dulaneys58""",0,0,5,1308441600,Absolutely Heaven,"I love, love this product. After having Bariatric surgery, i could not drink coffee for many months. I was lucky to get in my protein shakes and my water. When i saw this product, i was so delighted to see a coffee protein drink. I mix it with my 8oz. skim milk, 1 scoop of chocolate protein, 1 scoop of the Click product shake in my shaker cup, then put 2 pumps of my DaVinci caramel syrup. Shake again, and i am in heven. It totals approx 40 some grams of protein for 1 meal. that is great."
565469,B002GKEK7G,A12LSOIH7UAD7P,JM,0,0,5,1307923200,YUmmy!,"I love this drink. I feel weird not drinking this in the morning as my usual hot drink replacing decaf/regular coffee. I noticed that the powder takes awhile to dissolve if you use milk. So, today I just used maybe 1/4 cup (just high enough to cover the 2 scoops of click powder) then shake I go...the powder dissolved right away and then I added milk and ice! I feel full when I drink this in the morning ;) I plan to continue drinking this for the next couple of months or longer..."
565470,B002GKEK7G,A2W607VKK9OGFA,"Happy Shopper ""Jen R""",0,0,5,1307404800,Tastes great!,"This protein drink tastes great, and I only make it with water.  It's probably be even better in a smoothie."
565471,B002GKEK7G,AZKDX7I05QBC3,R. Willmore,0,0,5,1305849600,YUM!!!!  This really is delicious!,"This is worth the try - it is so much healthier than a regular mocha and the chocolate flavor is excellent!  I do recommend using a blender (I use my Magic Bullet) for about 30-60 seconds to blend it all together.  That makes it so creamy you can't tell it was from a powder.  I make this for breakfast every day and I don't get hungry for about three hours, which is AWESOME from something with only 120 Calories!  I've also got my sister hooked on this stuff.  It is really worth the money (especially compared to purchasing a mocha). This tastes sweet and nothing at all like a protein drink."
565472,B002GKEK7G,A253QXQBVDQR3O,C. Hicks,0,0,5,1305676800,Great Flavor!,"Had my first one today - the vanilla latte!  IT was great, especially when the ice was added.  Tasted super and I was really unsure about mixing the powder with water!  Trying to lose weight, but of course, wanted to add it to milk.  Will try the mocha tomorrow."
565473,B002GKEK7G,A23OHP0WKHSZYL,David J. Hannah,0,0,5,1305504000,Click is the best,"I have tryed numerous protien supplements and Click is the best by far. Having it sent to me on a schedule works well. The price is good and along with free shipping and handling, I feel I am getting the best price for a excellent protien drink."
565474,B002GKEK7G,A1957F9WE04SVT,PBM29,0,0,5,1305331200,Tasty protein drink for bariatric patients,"Bought this powder at the recommendation of Eggface. It is a great tasting addition to protein shakes or alone, providing much needed additional protein to those of us who need to increase protein intake after weight loss surgery. I add one scoop to my chocolate protein powder, milk and ice with a little sugar free vanilla syrup and it is a delicious meal replacement. My canister is getting low...will be reordering soon!"
565475,B002GKEK7G,A177ZECTZZ782U,"C. Sanders ""Tinalicious""",0,0,5,1304899200,It's Really Good!!!,"I purchased it like two weeks ago and received the product in less than a week. It tastes really good without the chalky taste that most protein shakes leave. I tried the samples first and they were good. I bought this I can mix it with my GNC lean shake and add to the taste, b/c the gnc shake leave an after taste in my mouth so i had to get something to add to it to drown the taste and this does the trick. I don't like the fact that it lacks fiber, but u can add that in if u want with disolvable fiber powder. It's tasty, low in calories, and I will buy again before I run out!!!"
565476,B002GKEK7G,A16UT84H9R95CD,Cathey Slate,0,0,5,1304726400,Mmmmm Mmmm good,I LOVE this stuff. I mix 1 scoop of this with Carnation Instant Breakfast (no sugar added) for a protein packed drink that has the caffeine I need. If you make a serving of this and add some Torani sugar-free syrup (they have tons of flavors)it tastes as good of Starbucks without the calories. Yumm!
565477,B002GKEK7G,A3TU00416R38PI,mamabahama,0,0,5,1304640000,INCREDIBLE!!!! SO GOOD!!!,I WAS SERIOUSLY IMPRESSED WITH THIS PROTEIN POWDER.  IT TRUELY IS GOOD HOT OR COLD.  PERFECT BREAKFAST IF YOU JUST LIKE A PROTEIN SHAKE FOR BREAKFAST AND YOU LOVE COFFEE!  WHY NOT COMBINE THE TWO WITH A DELICIOUS MOCHA FLAVOR!  THIS IS A NEW FAVORITE OF MINE. I LOVE IT!
565478,B002GKEK7G,AMGY984FTCCHX,"Krys ""Book-A-Holic""",0,0,5,1304294400,Click espresso protein - Mocha,"I will admit, I cut this when I use it in the morning (EVERY morning).  I use one scoop of this and one scoop of Matrix perfect chocolate, and drink it hot.  It's amazing.  It's also great for a pick me up later in the day (same combo over ice).  I have a subscription to this product and I get a canister every month.  :)  Sometimes more often than that.  It's a little higher in carbs than I like, but otherwise, versatile,  I use it in drinks, coffees, puddings, ice creams... &lt;3 it. :)"
565479,B002GKEK7G,A1SUJJEZUQSQPH,911spatcher,0,0,5,1302566400,DELISH!,"I just tried this this morning.  I made it with water and a little ice in my blender.  So good!  I felt like I was drinking a Frappaccino from Bucks!  This is, of course, much healthier and much lower in calories etc."
565480,B002GKEK7G,A1MVWPC09IPJK5,Annamarie Dealmeida,0,0,5,1301875200,amazing!,i totally love this protein shake there is no weird taste no after taste NO shakes and it actually keeps me full and gives me great energy!!! i def recommend to everyone!!!!
565481,B002GKEK7G,A1MENR0CZZ8EFT,Gaby Tigger,0,0,5,1296604800,Click Vanilla,"I'm a bariatric patient so it's important that I supplement my protein for the rest of my life. Imagine my dismay when I discovered that I couldn't tolerate most protein drinks!  I then discovered Click Vanilla (the mocha was too coffee tasting for me).  Since a lot of sugars bother me I only use one scoop of Click mixed with one scoop of Any Whey unflavored protein powder. This ups the protein while lowering the sugar grams. To this mixture I add about 1/4 envelope of Diet Swiss Miss with 8-9 ounces of water in a blender cup. After mixing I pour into a coffee mug, microwave for about 1 minute add 1 splenda and a tiny bit of SF creamer, mini moo or SF syrup. This is soooo good! Love the taste, love the little bit of caffeine it gives me but most of all love the fact that it is very healthy for me and a great way to start off my day.  Thanks Click for keeping me clickin' along. :)"
565482,B002GKEK7G,AL3MONMSOAWQJ,Mr. Mitesh J. Patel,0,0,5,1296259200,It's expensive but man its good stuff,"The most delicious energy/protein coffee I have ever tasted.  It tastes like something StarBucks might sell.  Still its about 2 dollars a serving, and make sure you read the directions about the proper mixing method."
565483,B002GKEK7G,A2KLALJ2MCUUHB,M. Wittmer,0,0,5,1294617600,Click Espresso Protein Drin,"I love this product and have been drinking it for over a year.  I learned of it after ActiveOne was becoming harder to find.  Now I wouldn't drink anything else.  I do wish it were decaffinated though, as that would be better after weight loss surgery.  Any hope for that on the horizon?"
565484,B002GKEK7G,AH0778HSGRWI0,yiayia,0,0,5,1293926400,replaced coffee love it,"exceptionally delicious, blends excellenct in my blender bottle, the bottle with the little round whisk. taste better than starbucks. i am completely satisfied with this product. i drink it plain or sometimes i add coffee cream or heavy cream, lots of ice- shake and go. i am partial to the vanilla latte, it is very addictive. if you love coffee and want to get more protein give this product a try. i did try it hot and for some reason it just doenst suit, but ice cold is wonderful. sometimes i put click, ice and cream into the blender and frappee. it is awesome, really it is."
565485,B002GKEK7G,A21LWAT1H8IYYT,Roxy B.,0,0,5,1293062400,The best so far!,I hate protein shakes but I love this drink! The flavor is great and the caffeine is a total plus. The texture and thickness is like milk and it tastes great hot! You won't regret this purchase.
565486,B002GKEK7G,A31SJMXPDF3SZX,Shel71,0,0,5,1292976000,I &lt;3 this stuff!,"I have been drinking Click every day for over a year now.  I love it!  I have tried a lot of protein drinks and have not been able to drink them, either because of taste or texture.  Click is smooth, creamy and satisfies my coffee, chocolate, and protein needs.  I would recommend it to anyone.  In fact, I have gotten several friends hooked, too!"
565487,B002GKEK7G,A1XBAMM83IHCNK,Dee,0,0,5,1290729600,A Great Tasting Protein Drink For Coffee Lovers,"I'm hooked on CLICK Espresso Protein drink, Mocha.  I actually drink it every morning on my way to work. Experiment with it by adding more protein, extracts, flavored syrups amd it's great in the blender with ice."
565488,B002GKEK7G,ATOGWVU0M0MO,"Suzanne P. Inge ""suzileigh""",0,0,5,1290470400,"Yum, yum, yum!",I love to mix this with skim milk and coffee for that extra protein punch.  It is delicious and with the added liquid in the coffee is not gritty or thick at all.  YUM!
565489,B002GKEK7G,A2HYNXP71BPC0J,Steve_C,0,0,5,1290211200,"Terrific, new part of my daily routine","One of the best shakes ever. If you're looking to break the frappacino habit for something a bit healthier...and cheaper...this is it. 2 scoops, 8 ounces of soy milk and a cup of ice in the blender is now my standard coffee break."
565490,B002GKEK7G,A44VF9H9RXE8X,"mbarbb ""mbbers""",0,0,4,1289433600,Excellent Protein Mix,"I'm a gastric bypass surgery patient as of 9/1/2010.  I have tried a few protein powders, but I could not stand the taste, the grit, or the overwhelming smell.  This is an answer to my prayers.  I'm mixing it with soy milk (which adds 6 more grams of protein) and either water or coffee and then heating it.  I'm even cutting it with more water or coffee than directed because it is, as almost all of the proteins have been, very strong in flavor.  But, this is a flavor I can stand.  And no icky smell.  I loved my flavored drinks from the coffee houses as well as flavored creamers that I used at home in my coffee.  This pretty much does it for me.  I'm getting closer to making my daily goal of protein intake for the first time since surgery and it does not seem like a hopeless task for me anymore.  Have only had the mocha, but this time I'm ordering more of that as well as the vanilla flavor and I'm looking forward to trying that."
565491,B002GKEK7G,A10WS4JTDN4IAH,"MomVsChaos ""MomvsChaos dot com""",0,0,5,1288915200,VERY good! Does NOT taste like a protein shake!,"First of all, as with ALL protein shakes, you really should test out different amounts of water vs. powder to see what tastes best to you.  I have discovered that I typically like a more watery shake (less powder) than what the manufacturers recommend.  Some people can look at this as a negative, since you would need to drink 2x the liquid to get the same nutritional value for ""one serving,"" but if you're trying to loose weight, sipping throughout the day isn't a bad thing.  As far as this shake goes, using two full scoops taste like a strong version of International Foods Sugar Free Vanilla Latte Instant Coffee.  Anyway, here is what works for me:    1.  16oz cold water & a few ice cubes  2.  one scoop of Click powder  3.  Combine in my 20oz Venti Starbucks reusable cold-cup.  Put lid on without straw, place finger over hole for straw, shake vigorously. Remove lid, replace straw, ENJOY!    In my opinion, drinking this shake this way is REALLY delicious and taste just like iced coffee. It does NOT have the typical protein shake flavor and aftertaste at all.  I just wish they made a decaffeinated version so I could drink it all day long!    Unfortunately, I didn't really enjoy this shake hot, but I'm going to continue experimenting with that and update my review accordingly!"
565492,B002GKEK7G,ADDN45SAOK0J0,Vicki A Wren-Hasley,0,0,5,1288656000,love it...,"start every morning w/click, 4oz ff milk and diet cola- makes a float with extra protein"
565493,B002GKEK7G,A3KVLCAHE0928F,Tammy M,0,0,5,1287705600,AWESOME!!!!!,"I love click, it tastes great and mixes easily!<a href=""http://www.amazon.com/gp/product/B002GKEK7G"">CLICK Espresso Protein Drink, Mocha, 16-Ounce Canister</a>"
565494,B002GKEK7G,A20TCYT5B5B8S3,D. Everhart,0,0,5,1287619200,Awesome coffee flavor!,"I am another gastric bypass patient, always on a search for the best tasting protein supplements. CLICK Vanilla Latte Flavor Protein Drink is the BEST tasting protein I have ever had! Normally, I make my own espresso and mix it with my vanilla protein drink of the day. I always have to add several espresso shots and sugar-free vanilla syrup to get that great coffee-house flavor; not so with CLICK! This tastes as good as any $4.00 latte I've ever had, but with all the additional protein I need to maintain my healthy lifestyle. And the texture is wonderful, no grit or clumps! I have found my morning coffee fix! Thanks, CLICK!!"
565495,B002GKEK7G,A3BCW87BZ0G6TF,"rho ""rho""",0,0,5,1287619200,Click espresso - yum yum yum,Awesome product! Surprisingly fills me up for quite a few hours and I don't crave snacks! Delicious too!
